2016-09-20,TCSERVER03,ADCHandlerTNT,11:00,314922
2016-09-20,TCSERVER03,ADCHandlerTNT,12:00,352343
2016-09-20,TCSERVER03,ADCHandlerTNT,13:00,343312
2016-09-20,TCSERVER03,ADCHandlerTNT,14:00,314737
2016-09-20,TCSERVER03,ADCHandlerTNT,15:00,318911
2016-09-20,TCSERVER03,ADCHandlerTNT,16:00,338986
2016-09-20,TCSERVER03,ADCHandlerTNT,17:00,332475
2016-09-20,TCSERVER03,ADCHandlerTNT,18:00,352709
2016-09-20,TCSERVER03,ADCHandlerTNT,19:00,380072
2016-09-20,TCSERVER03,ADCHandlerTNT,20:00,408716
2016-09-20,TCSERVER03,ADCHandlerTNT,21:00,421788
2016-09-20,TCSERVER03,ADCHandlerTNT,22:00,367126
2016-09-20,TCSERVER03,ADCHandlerTNT,23:00,290757
2016-09-20,TCSERVER03,Notification,00:00,0
2016-09-20,TCSERVER03,Notification,01:00,1296
2016-09-20,TCSERVER03,Notification,02:00,2102
2016-09-20,TCSERVER03,Notification,03:00,2315
2016-09-20,TCSERVER03,Notification,04:00,4775
2016-09-20,TCSERVER03,Notification,05:00,15723
2016-09-20,TCSERVER03,Notification,06:00,38870
2016-09-20,TCSERVER03,Notification,07:00,56173
2016-09-20,TCSERVER03,Notification,08:00,98057
2016-09-20,TCSERVER03,Notification,09:00,32363
2016-09-20,TCSERVER03,Notification,10:00,27307
2016-09-20,TCSERVER03,Notification,11:00,19151
2016-09-20,TCSERVER03,Notification,12:00,10212
2016-09-20,TCSERVER03,Notification,13:00,31811
2016-09-20,TCSERVER03,Notification,14:00,21428
2016-09-20,TCSERVER03,Notification,15:00,20850
2016-09-20,TCSERVER03,Notification,16:00,13015
2016-09-20,TCSERVER03,Notification,17:00,4140
2016-09-20,TCSERVER03,Notification,18:00,14290
2016-09-20,TCSERVER03,Notification,19:00,19981
2016-09-20,TCSERVER03,Notification,20:00,12860
2016-09-20,TCSERVER03,Notification,21:00,5031
2016-09-20,TCSERVER03,Notification,22:00,4588
2016-09-20,TCSERVER03,Notification,23:00,451
2016-09-20,TCSERVER03,ServiceEventHandler,00:00,24041
2016-09-20,TCSERVER03,ServiceEventHandler,01:00,9460
2016-09-20,TCSERVER03,ServiceEventHandler,02:00,32340
2016-09-20,TCSERVER03,ServiceEventHandler,03:00,34520
2016-09-20,TCSERVER03,ServiceEventHandler,04:00,3180
2016-09-20,TCSERVER03,ServiceEventHandler,05:00,7620
2016-09-20,TCSERVER03,ServiceEventHandler,06:00,29800
2016-09-20,TCSERVER03,ServiceEventHandler,07:00,82180
2016-09-20,TCSERVER03,ServiceEventHandler,08:00,82860
2016-09-20,TCSERVER03,ServiceEventHandler,09:00,88420
2016-09-20,TCSERVER03,ServiceEventHandler,10:00,96060
2016-09-20,TCSERVER03,ServiceEventHandler,11:00,89300
2016-09-20,TCSERVER03,ServiceEventHandler,12:00,90440
2016-09-20,TCSERVER03,ServiceEventHandler,13:00,75140
